,region,total,18_30,31_40,41_50,51_60,60_,date
3040,Республика Дагестан,97.88323613488237,11.689412551529005,14.345817377514724,19.226693919820516,25.66324252477054,26.958069761247597,2019-12-01
3041,Республика Ингушетия,115.27705456248883,13.285269394623567,14.346804237293247,25.97744640555858,33.472525749256626,28.195008775756797,2019-12-01
3042,Кабардино-Балкарская Республика,66.11722901483343,4.322232599377294,5.931525399465955,8.348927927002293,16.19798226545481,31.31656082353308,2019-12-01
3043,Карачаево-Черкесская Республика,110.27938216739733,8.110610164467538,10.739685069475023,16.545558818033218,28.27544285091384,46.6080852645077,2019-12-01
3044,Республика Северная Осетия-Алания,89.48263361043857,4.138702300883943,5.697508627063452,9.385730200656988,18.81007303508172,51.45061944675246,2019-12-01
3045,Чеченская Республика,113.70526531091299,16.510507216783544,26.315915909320218,27.655700157383464,24.66932655936953,18.553815468056236,2019-12-01
3046,Ставропольский край,75.55407526286622,3.2973877405291776,5.183806917681218,7.841894246761372,15.659461449326589,43.57152490856788,2019-12-01
3047,Республика Адыгея (Адыгея),72.7068416515666,3.1160389142022766,5.343665886740672,8.112256566331826,14.905089456925214,41.22979082736661,2019-12-01
3048,Республика Калмыкия,78.46042685230353,6.506581770567804,7.254801996721035,7.988351238047732,17.6785367159734,39.03215513099356,2019-12-01
3049,Республика Крым,64.8728069303668,2.6116502721493364,5.525107515464338,8.057775374015728,14.47993480550973,34.19833896322767,2019-12-01
3050,Краснодарский край,76.1221868424384,3.2218914404234242,4.9950117160493495,7.177463402284076,13.187482461335268,47.54033782234627,2019-12-01
3051,Астраханская область,42.94004822176093,2.6260644041555525,3.931700630630187,4.74131342665411,7.980750740830223,23.66021901949086,2019-12-01
3052,Волгоградская область,68.97961283488912,2.5862319935840707,4.761298962436427,6.687114582639583,11.870346228069371,43.07462106815967,2019-12-01
3053,Ростовская область,83.22569437834339,3.5180566924936705,7.230767766376668,10.186516019722438,17.90201602924099,44.38833787050962,2019-12-01
3054,город Севастополь,45.86969666886276,1.7373175816539264,3.386641155925381,4.6794761874678485,7.522359502901546,28.543902240914054,2019-12-01
3055,Республика Башкортостан,61.68666787624306,2.718584647513395,4.10243877753792,5.04541465636305,10.27596855595093,39.54426123887776,2019-12-01
3056,Республика Марий Эл,91.42391016784738,3.831682295187983,5.852611775772362,7.060760163438078,15.19151062641465,59.4873453070343,2019-12-01
3057,Республика Мордовия,86.46970976890123,2.9591303123554376,5.035801202759508,7.272119310525151,16.089171141817012,55.113487801444116,2019-12-01
3058,Республика Татарстан (Татарстан),72.41060188353441,3.155982053173578,4.709349032531445,6.307860098475669,13.585548557082133,44.65186214227159,2019-12-01
3059,Удмуртская Республика,68.3870796542368,2.8665441591094543,5.104850105148635,6.320859233509576,11.717604601330777,42.37722155513835,2019-12-01
3060,Чувашская Республика - Чувашия,63.157034318433546,2.8527172335999413,4.1940665116336096,5.761834893881371,10.860760424883214,39.4876552544354,2019-12-01
3061,Кировская область,95.29136261122278,2.752122656156037,4.965769442712849,6.209373567831059,12.718249772621686,68.64584717190115,2019-12-01
3062,Нижегородская область,88.7730847443075,2.9064061322276364,4.45246612122168,6.156553972269843,12.310930395259414,62.946728123328924,2019-12-01
3063,Оренбургская область,95.32416338810815,3.3550568082538677,5.383067915702797,6.8471482781263635,14.584767145506866,65.15412324051825,2019-12-01
3064,Пензенская область,72.72648647336362,2.4542846803322655,4.316809839595237,6.149747022804743,11.961128986126274,47.8445159445051,2019-12-01
3065,Пермский край,76.77110464225524,3.013635667228436,5.169679791634748,6.259384096828558,10.735406771870691,51.592998314692814,2019-12-01
3066,Самарская область,65.84684191643329,2.5393978959723387,4.552883126120392,6.353992632196034,11.917859604566456,40.48270865757807,2019-12-01
3067,Саратовская область,55.62076601463036,2.4868742612610952,4.135913619016599,5.573138480384626,10.240841686076166,33.18399796789187,2019-12-01
3068,Ульяновская область,89.12998540070542,3.368012041188098,5.658841617033372,7.430459554786114,16.08667846668648,56.585993721011356,2019-12-01
3069,Курганская область,86.94011388509179,3.473099948364744,5.9302672453968555,7.6182968512077975,14.058926489844866,55.85952335027752,2019-12-01
3070,Свердловская область,63.04517530068709,2.9953432804280373,5.28535470152112,6.281717052092836,9.61327469779519,38.86948556884991,2019-12-01
3071,Тюменская область (без автономных округов),61.223616328492554,3.059205436246251,5.000345691531216,5.348012602925538,9.672778273451877,38.143274324337675,2019-12-01
3072,Ханты-Мансийский автономный округ - Югра (Тюменская область),31.70943535712032,2.335624280635535,3.495021922772938,3.952410002434194,6.7346037222133734,15.191775429064279,2019-12-01
3073,Ямало-Ненецкий автономный округ (Тюменская область),25.147789664973157,2.2475479196792487,2.688931611382898,3.211574225408557,5.878344312521816,11.121391595980638,2019-12-01
3074,Челябинская область,63.15350946974656,3.059480923989708,4.51786994070062,5.492047334778968,9.722497542259187,40.36161372801807,2019-12-01
3075,Республика Алтай,97.3655113174271,4.194347226156644,7.799292717918727,9.640602012190106,16.178849158846052,59.55242020231557,2019-12-01
3076,Республика Тыва,64.53303249153112,5.865798664089784,8.960523760645824,12.936813974348306,15.788029825258999,20.981866267188206,2019-12-01
3077,Республика Хакасия,51.11467136172126,2.726762370679285,5.1439197115824,5.628843252195678,8.46378087424254,29.151365153021356,2019-12-01
3078,Алтайский край,74.53147766237585,3.1048352354003512,5.779288781398252,6.63447948892603,10.885999006349845,48.12687515030137,2019-12-01
3079,Кемеровская область - Кузбасс,81.6817836437499,3.5004128250997657,6.443661339826853,7.966327830992993,14.01773053888633,49.75365110894395,2019-12-01
3080,Новосибирская область,65.48329910961043,2.892548965698951,5.298591242736408,6.3704095104718865,10.728564350622758,40.193185040080415,2019-12-01
3081,Омская область,64.65143671288116,2.9703810574556564,5.234557233199344,6.302351358788599,11.01998513523592,39.124161928201644,2019-12-01
3082,Томская область,54.59133763116715,3.024756785052003,5.045283179976277,6.0272385891769575,9.225554600618873,31.268504476343043,2019-12-01
3083,Красноярский край,62.93088510681531,3.4195932813412266,5.598418385915785,6.727844494099914,11.125856203110203,36.05917274234819,2019-12-01
3084,Иркутская область,87.06031413446615,5.583954711120324,8.526697592714543,9.293245412494896,14.481831607210555,49.17458481092585,2019-12-01
3085,Республика Бурятия,76.06737904935862,4.381285767025028,7.459779735638017,8.437127837335105,13.528287667819619,42.260898041540855,2019-12-01
3086,Забайкальский край,72.90119489390449,4.151869279451296,6.741509779176851,7.540920542135608,11.234911356418039,43.23198393672269,2019-12-01
3087,Хабаровский край,50.39225167672741,2.580453781499887,4.255100179875034,5.604352113134358,7.489369816863454,30.462975785354676,2019-12-01
3088,Амурская область,81.54877621363752,4.045668524976236,6.688149431286671,7.929964170177788,13.068681810502852,49.81631227669398,2019-12-01
3089,Камчатский край,42.87897611550474,2.6054657587783545,3.8319411037642626,4.921788366277647,7.120547274905235,24.39923361177925,2019-12-01
3090,Магаданская область,35.345596669357235,2.336547856748375,4.127901213588796,4.835946018664061,6.825551920925556,17.21964965943045,2019-12-01
3091,Сахалинская область,44.06520735727211,2.7816468493049964,4.393041389761415,5.626605778146304,6.898974344311512,24.364938995747877,2019-12-01
3092,Еврейская автономная область,78.81785720985786,4.35236659933839,7.379012337958765,8.373302983497275,11.281134116675943,47.432041172387486,2019-12-01
3093,Чукотский автономный округ,32.921893562612006,3.4633429313573485,4.429857237782655,5.638000120814288,7.973743028008779,11.416950244648934,2019-12-01
3094,Республика Саха (Якутия),55.009829277700625,4.266764838796743,5.7507220718731675,7.227440489178488,12.001956548491275,25.762945329360946,2019-12-01
3095,Приморский край,57.01055017086084,2.74712280012067,4.991280893963267,6.459181024198015,8.964544404373113,33.84842104820578,2019-12-01
3096,Российская Федерация,76.30175526729082,3.307261759721167,5.402627718603633,7.154337905393162,12.719256791496258,47.71827109207659,2020-01-01
3097,Белгородская область,129.05714162144298,3.286961697084403,6.235673604445274,9.703379463977365,19.967065831542566,89.86406102439335,2020-01-01
3098,Брянская область,89.06314596923583,2.940902698636719,5.304861839628139,8.174485174311588,15.630306643823728,57.012589612835654,2020-01-01
3099,Владимирская область,90.73509145946456,2.7642489487756325,4.919700592454742,6.957367993309855,13.967002744372857,62.126771180551465,2020-01-01
3100,Воронежская область,93.25812482117541,2.909812172334196,5.179835685750612,7.734257520313398,16.973545793077633,60.46067364969957,2020-01-01
3101,Ивановская область,77.77983923942095,2.6255221208763104,4.607199626931157,6.3872996133923685,11.634332362217753,52.52548551600335,2020-01-01
3102,Калужская область,76.61671196668578,2.9773333665810537,4.8564945265940205,6.509238710320923,12.279380594967957,49.99426476822183,2020-01-01
